DimDate,年,季,月,月份名稱,星期,工作日,週年序,交通匹配欄,年月
2018-11-13 12:00:00,2018,Q4,11,11月,週二,平日,2018W46,週2-4,201811
2018-11-14 12:00:00,2018,Q4,11,11月,週三,平日,2018W46,週2-4,201811
2018-11-15 12:00:00,2018,Q4,11,11月,週四,平日,2018W46,週2-4,201811
2018-11-16 12:00:00,2018,Q4,11,11月,週五,平日,2018W46,非參考日,201811
2018-11-17 12:00:00,2018,Q4,11,11月,週六,週末,2018W46,週六,201811
2018-11-18 12:00:00,2018,Q4,11,11月,週日,週末,2018W46,週日,201811
2018-11-19 12:00:00,2018,Q4,11,11月,週一,平日,2018W47,非參考日,201811
2018-11-20 12:00:00,2018,Q4,11,11月,週二,平日,2018W47,週2-4,201811
2018-11-21 12:00:00,2018,Q4,11,11月,週三,平日,2018W47,週2-4,201811
2018-11-22 12:00:00,2018,Q4,11,11月,週四,平日,2018W47,週2-4,201811
2018-11-23 12:00:00,2018,Q4,11,11月,週五,平日,2018W47,非參考日,201811
2018-11-24 12:00:00,2018,Q4,11,11月,週六,週末,2018W47,週六,201811
2018-11-25 12:00:00,2018,Q4,11,11月,週日,週末,2018W47,週日,201811
2018-11-26 12:00:00,2018,Q4,11,11月,週一,平日,2018W48,非參考日,201811
2018-11-27 12:00:00,2018,Q4,11,11月,週二,平日,2018W48,週2-4,201811
2018-11-28 12:00:00,2018,Q4,11,11月,週三,平日,2018W48,週2-4,201811
2018-11-29 12:00:00,2018,Q4,11,11月,週四,平日,2018W48,週2-4,201811
2018-11-30 12:00:00,2018,Q4,11,11月,週五,平日,2018W48,非參考日,201811
2018-12-01 12:00:00,2018,Q4,12,12月,週六,週末,2018W48,週六,201812
2018-12-02 12:00:00,2018,Q4,12,12月,週日,週末,2018W48,週日,201812
2018-12-03 12:00:00,2018,Q4,12,12月,週一,平日,2018W49,非參考日,201812
2018-12-04 12:00:00,2018,Q4,12,12月,週二,平日,2018W49,週2-4,201812
2018-12-05 12:00:00,2018,Q4,12,12月,週三,平日,2018W49,週2-4,201812
2018-12-06 12:00:00,2018,Q4,12,12月,週四,平日,2018W49,週2-4,201812
2018-12-07 12:00:00,2018,Q4,12,12月,週五,平日,2018W49,非參考日,201812
2018-12-08 12:00:00,2018,Q4,12,12月,週六,週末,2018W49,週六,201812
2018-12-09 12:00:00,2018,Q4,12,12月,週日,週末,2018W49,週日,201812
2018-12-10 12:00:00,2018,Q4,12,12月,週一,平日,2018W50,非參考日,201812
2018-12-11 12:00:00,2018,Q4,12,12月,週二,平日,2018W50,週2-4,201812
2018-12-12 12:00:00,2018,Q4,12,12月,週三,平日,2018W50,週2-4,201812
2018-12-13 12:00:00,2018,Q4,12,12月,週四,平日,2018W50,週2-4,201812
2018-12-14 12:00:00,2018,Q4,12,12月,週五,平日,2018W50,非參考日,201812
2018-12-15 12:00:00,2018,Q4,12,12月,週六,週末,2018W50,週六,201812
2018-12-16 12:00:00,2018,Q4,12,12月,週日,週末,2018W50,週日,201812
2018-12-17 12:00:00,2018,Q4,12,12月,週一,平日,2018W51,非參考日,201812
2018-12-18 12:00:00,2018,Q4,12,12月,週二,平日,2018W51,週2-4,201812
2018-12-19 12:00:00,2018,Q4,12,12月,週三,平日,2018W51,週2-4,201812
2018-12-20 12:00:00,2018,Q4,12,12月,週四,平日,2018W51,週2-4,201812
2018-12-21 12:00:00,2018,Q4,12,12月,週五,平日,2018W51,非參考日,201812
2018-12-22 12:00:00,2018,Q4,12,12月,週六,週末,2018W51,週六,201812
2018-12-23 12:00:00,2018,Q4,12,12月,週日,週末,2018W51,週日,201812
2018-12-24 12:00:00,2018,Q4,12,12月,週一,平日,2018W52,非參考日,201812
2018-12-25 12:00:00,2018,Q4,12,12月,週二,平日,2018W52,週2-4,201812
2018-12-26 12:00:00,2018,Q4,12,12月,週三,平日,2018W52,週2-4,201812
2018-12-27 12:00:00,2018,Q4,12,12月,週四,平日,2018W52,週2-4,201812
2018-12-28 12:00:00,2018,Q4,12,12月,週五,平日,2018W52,非參考日,201812
2018-12-29 12:00:00,2018,Q4,12,12月,週六,週末,2018W52,週六,201812
2018-12-30 12:00:00,2018,Q4,12,12月,週日,週末,2018W52,週日,201812
2018-12-31 12:00:00,2018,Q4,12,12月,週一,平日,2018W53,非參考日,201812
2019-01-01 12:00:00,2019,Q1,1,1月,週二,平日,2019W1,週2-4,201901
2019-01-02 12:00:00,2019,Q1,1,1月,週三,平日,2019W1,週2-4,201901
2019-01-03 12:00:00,2019,Q1,1,1月,週四,平日,2019W1,週2-4,201901
2019-01-04 12:00:00,2019,Q1,1,1月,週五,平日,2019W1,非參考日,201901
2019-01-05 12:00:00,2019,Q1,1,1月,週六,週末,2019W1,週六,201901
2019-01-06 12:00:00,2019,Q1,1,1月,週日,週末,2019W1,週日,201901
2019-01-07 12:00:00,2019,Q1,1,1月,週一,平日,2019W2,非參考日,201901
2019-01-08 12:00:00,2019,Q1,1,1月,週二,平日,2019W2,週2-4,201901
2019-01-09 12:00:00,2019,Q1,1,1月,週三,平日,2019W2,週2-4,201901
2019-01-10 12:00:00,2019,Q1,1,1月,週四,平日,2019W2,週2-4,201901
2019-01-11 12:00:00,2019,Q1,1,1月,週五,平日,2019W2,非參考日,201901
2019-01-12 12:00:00,2019,Q1,1,1月,週六,週末,2019W2,週六,201901
2019-01-13 12:00:00,2019,Q1,1,1月,週日,週末,2019W2,週日,201901
2019-01-14 12:00:00,2019,Q1,1,1月,週一,平日,2019W3,非參考日,201901
2019-01-15 12:00:00,2019,Q1,1,1月,週二,平日,2019W3,週2-4,201901
2019-01-16 12:00:00,2019,Q1,1,1月,週三,平日,2019W3,週2-4,201901
2019-01-17 12:00:00,2019,Q1,1,1月,週四,平日,2019W3,週2-4,201901
2019-01-18 12:00:00,2019,Q1,1,1月,週五,平日,2019W3,非參考日,201901
2019-01-19 12:00:00,2019,Q1,1,1月,週六,週末,2019W3,週六,201901
2019-01-20 12:00:00,2019,Q1,1,1月,週日,週末,2019W3,週日,201901
2019-01-21 12:00:00,2019,Q1,1,1月,週一,平日,2019W4,非參考日,201901
2019-01-22 12:00:00,2019,Q1,1,1月,週二,平日,2019W4,週2-4,201901
2019-01-23 12:00:00,2019,Q1,1,1月,週三,平日,2019W4,週2-4,201901
2019-01-24 12:00:00,2019,Q1,1,1月,週四,平日,2019W4,週2-4,201901
2019-01-25 12:00:00,2019,Q1,1,1月,週五,平日,2019W4,非參考日,201901
2019-01-26 12:00:00,2019,Q1,1,1月,週六,週末,2019W4,週六,201901
2019-01-27 12:00:00,2019,Q1,1,1月,週日,週末,2019W4,週日,201901
2019-01-28 12:00:00,2019,Q1,1,1月,週一,平日,2019W5,非參考日,201901
2019-01-29 12:00:00,2019,Q1,1,1月,週二,平日,2019W5,週2-4,201901
2019-01-30 12:00:00,2019,Q1,1,1月,週三,平日,2019W5,週2-4,201901
2019-01-31 12:00:00,2019,Q1,1,1月,週四,平日,2019W5,週2-4,201901
2019-02-01 12:00:00,2019,Q1,2,2月,週五,平日,2019W5,非參考日,201902
2019-02-02 12:00:00,2019,Q1,2,2月,週六,週末,2019W5,週六,201902
2019-02-03 12:00:00,2019,Q1,2,2月,週日,週末,2019W5,週日,201902
2019-02-04 12:00:00,2019,Q1,2,2月,週一,平日,2019W6,非參考日,201902
2019-02-05 12:00:00,2019,Q1,2,2月,週二,平日,2019W6,週2-4,201902
2019-02-06 12:00:00,2019,Q1,2,2月,週三,平日,2019W6,週2-4,201902
2019-02-07 12:00:00,2019,Q1,2,2月,週四,平日,2019W6,週2-4,201902
2019-02-08 12:00:00,2019,Q1,2,2月,週五,平日,2019W6,非參考日,201902
2019-02-09 12:00:00,2019,Q1,2,2月,週六,週末,2019W6,週六,201902
2019-02-10 12:00:00,2019,Q1,2,2月,週日,週末,2019W6,週日,201902
2019-02-11 12:00:00,2019,Q1,2,2月,週一,平日,2019W7,非參考日,201902
2019-02-12 12:00:00,2019,Q1,2,2月,週二,平日,2019W7,週2-4,201902
2019-02-13 12:00:00,2019,Q1,2,2月,週三,平日,2019W7,週2-4,201902
2019-02-14 12:00:00,2019,Q1,2,2月,週四,平日,2019W7,週2-4,201902
2019-02-15 12:00:00,2019,Q1,2,2月,週五,平日,2019W7,非參考日,201902
2019-02-16 12:00:00,2019,Q1,2,2月,週六,週末,2019W7,週六,201902
2019-02-17 12:00:00,2019,Q1,2,2月,週日,週末,2019W7,週日,201902
2019-02-18 12:00:00,2019,Q1,2,2月,週一,平日,2019W8,非參考日,201902
2019-02-19 12:00:00,2019,Q1,2,2月,週二,平日,2019W8,週2-4,201902
2019-02-20 12:00:00,2019,Q1,2,2月,週三,平日,2019W8,週2-4,201902
2019-02-21 12:00:00,2019,Q1,2,2月,週四,平日,2019W8,週2-4,201902
2019-02-22 12:00:00,2019,Q1,2,2月,週五,平日,2019W8,非參考日,201902
2019-02-23 12:00:00,2019,Q1,2,2月,週六,週末,2019W8,週六,201902
2019-02-24 12:00:00,2019,Q1,2,2月,週日,週末,2019W8,週日,201902
2019-02-25 12:00:00,2019,Q1,2,2月,週一,平日,2019W9,非參考日,201902
2019-02-26 12:00:00,2019,Q1,2,2月,週二,平日,2019W9,週2-4,201902
2019-02-27 12:00:00,2019,Q1,2,2月,週三,平日,2019W9,週2-4,201902
2019-02-28 12:00:00,2019,Q1,2,2月,週四,平日,2019W9,週2-4,201902
2019-03-01 12:00:00,2019,Q1,3,3月,週五,平日,2019W9,非參考日,201903
2019-03-02 12:00:00,2019,Q1,3,3月,週六,週末,2019W9,週六,201903
2019-03-03 12:00:00,2019,Q1,3,3月,週日,週末,2019W9,週日,201903
2019-03-04 12:00:00,2019,Q1,3,3月,週一,平日,2019W10,非參考日,201903
2019-03-05 12:00:00,2019,Q1,3,3月,週二,平日,2019W10,週2-4,201903
2019-03-06 12:00:00,2019,Q1,3,3月,週三,平日,2019W10,週2-4,201903
2019-03-07 12:00:00,2019,Q1,3,3月,週四,平日,2019W10,週2-4,201903
2019-03-08 12:00:00,2019,Q1,3,3月,週五,平日,2019W10,非參考日,201903
2019-03-09 12:00:00,2019,Q1,3,3月,週六,週末,2019W10,週六,201903
2019-03-10 12:00:00,2019,Q1,3,3月,週日,週末,2019W10,週日,201903
2019-03-11 12:00:00,2019,Q1,3,3月,週一,平日,2019W11,非參考日,201903
2019-03-12 12:00:00,2019,Q1,3,3月,週二,平日,2019W11,週2-4,201903
2019-03-13 12:00:00,2019,Q1,3,3月,週三,平日,2019W11,週2-4,201903
2019-03-14 12:00:00,2019,Q1,3,3月,週四,平日,2019W11,週2-4,201903
2019-03-15 12:00:00,2019,Q1,3,3月,週五,平日,2019W11,非參考日,201903
2019-03-16 12:00:00,2019,Q1,3,3月,週六,週末,2019W11,週六,201903
2019-03-17 12:00:00,2019,Q1,3,3月,週日,週末,2019W11,週日,201903
2019-03-18 12:00:00,2019,Q1,3,3月,週一,平日,2019W12,非參考日,201903
2019-03-19 12:00:00,2019,Q1,3,3月,週二,平日,2019W12,週2-4,201903
2019-03-20 12:00:00,2019,Q1,3,3月,週三,平日,2019W12,週2-4,201903
2019-03-21 12:00:00,2019,Q1,3,3月,週四,平日,2019W12,週2-4,201903
2019-03-22 12:00:00,2019,Q1,3,3月,週五,平日,2019W12,非參考日,201903
2019-03-23 12:00:00,2019,Q1,3,3月,週六,週末,2019W12,週六,201903
2019-03-24 12:00:00,2019,Q1,3,3月,週日,週末,2019W12,週日,201903
2019-03-25 12:00:00,2019,Q1,3,3月,週一,平日,2019W13,非參考日,201903
2019-03-26 12:00:00,2019,Q1,3,3月,週二,平日,2019W13,週2-4,201903
2019-03-27 12:00:00,2019,Q1,3,3月,週三,平日,2019W13,週2-4,201903
2019-03-28 12:00:00,2019,Q1,3,3月,週四,平日,2019W13,週2-4,201903
2019-03-29 12:00:00,2019,Q1,3,3月,週五,平日,2019W13,非參考日,201903
2019-03-30 12:00:00,2019,Q1,3,3月,週六,週末,2019W13,週六,201903
2019-03-31 12:00:00,2019,Q1,3,3月,週日,週末,2019W13,週日,201903
2019-04-01 12:00:00,2019,Q2,4,4月,週一,平日,2019W14,非參考日,201904
2019-04-02 12:00:00,2019,Q2,4,4月,週二,平日,2019W14,週2-4,201904
2019-04-03 12:00:00,2019,Q2,4,4月,週三,平日,2019W14,週2-4,201904
2019-04-04 12:00:00,2019,Q2,4,4月,週四,平日,2019W14,週2-4,201904
2019-04-05 12:00:00,2019,Q2,4,4月,週五,平日,2019W14,非參考日,201904
2019-04-06 12:00:00,2019,Q2,4,4月,週六,週末,2019W14,週六,201904
2019-04-07 12:00:00,2019,Q2,4,4月,週日,週末,2019W14,週日,201904
2019-04-08 12:00:00,2019,Q2,4,4月,週一,平日,2019W15,非參考日,201904
2019-04-09 12:00:00,2019,Q2,4,4月,週二,平日,2019W15,週2-4,201904
2019-04-10 12:00:00,2019,Q2,4,4月,週三,平日,2019W15,週2-4,201904
2019-04-11 12:00:00,2019,Q2,4,4月,週四,平日,2019W15,週2-4,201904
2019-04-12 12:00:00,2019,Q2,4,4月,週五,平日,2019W15,非參考日,201904
2019-04-13 12:00:00,2019,Q2,4,4月,週六,週末,2019W15,週六,201904
2019-04-14 12:00:00,2019,Q2,4,4月,週日,週末,2019W15,週日,201904
2019-04-15 12:00:00,2019,Q2,4,4月,週一,平日,2019W16,非參考日,201904
2019-04-16 12:00:00,2019,Q2,4,4月,週二,平日,2019W16,週2-4,201904
2019-04-17 12:00:00,2019,Q2,4,4月,週三,平日,2019W16,週2-4,201904
2019-04-18 12:00:00,2019,Q2,4,4月,週四,平日,2019W16,週2-4,201904
2019-04-19 12:00:00,2019,Q2,4,4月,週五,平日,2019W16,非參考日,201904
2019-04-20 12:00:00,2019,Q2,4,4月,週六,週末,2019W16,週六,201904
2019-04-21 12:00:00,2019,Q2,4,4月,週日,週末,2019W16,週日,201904
2019-04-22 12:00:00,2019,Q2,4,4月,週一,平日,2019W17,非參考日,201904
2019-04-23 12:00:00,2019,Q2,4,4月,週二,平日,2019W17,週2-4,201904
2019-04-24 12:00:00,2019,Q2,4,4月,週三,平日,2019W17,週2-4,201904
2019-04-25 12:00:00,2019,Q2,4,4月,週四,平日,2019W17,週2-4,201904
2019-04-26 12:00:00,2019,Q2,4,4月,週五,平日,2019W17,非參考日,201904
2019-04-27 12:00:00,2019,Q2,4,4月,週六,週末,2019W17,週六,201904
2019-04-28 12:00:00,2019,Q2,4,4月,週日,週末,2019W17,週日,201904
2019-04-29 12:00:00,2019,Q2,4,4月,週一,平日,2019W18,非參考日,201904
2019-04-30 12:00:00,2019,Q2,4,4月,週二,平日,2019W18,週2-4,201904
2019-05-01 12:00:00,2019,Q2,5,5月,週三,平日,2019W18,週2-4,201905
2019-05-02 12:00:00,2019,Q2,5,5月,週四,平日,2019W18,週2-4,201905
2019-05-03 12:00:00,2019,Q2,5,5月,週五,平日,2019W18,非參考日,201905
2019-05-04 12:00:00,2019,Q2,5,5月,週六,週末,2019W18,週六,201905
2019-05-05 12:00:00,2019,Q2,5,5月,週日,週末,2019W18,週日,201905
2019-05-06 12:00:00,2019,Q2,5,5月,週一,平日,2019W19,非參考日,201905
2019-05-07 12:00:00,2019,Q2,5,5月,週二,平日,2019W19,週2-4,201905
2019-05-08 12:00:00,2019,Q2,5,5月,週三,平日,2019W19,週2-4,201905
2019-05-09 12:00:00,2019,Q2,5,5月,週四,平日,2019W19,週2-4,201905
2019-05-10 12:00:00,2019,Q2,5,5月,週五,平日,2019W19,非參考日,201905
2019-05-11 12:00:00,2019,Q2,5,5月,週六,週末,2019W19,週六,201905
2019-05-12 12:00:00,2019,Q2,5,5月,週日,週末,2019W19,週日,201905
2019-05-13 12:00:00,2019,Q2,5,5月,週一,平日,2019W20,非參考日,201905
2019-05-14 12:00:00,2019,Q2,5,5月,週二,平日,2019W20,週2-4,201905
2019-05-15 12:00:00,2019,Q2,5,5月,週三,平日,2019W20,週2-4,201905
2019-05-16 12:00:00,2019,Q2,5,5月,週四,平日,2019W20,週2-4,201905
2019-05-17 12:00:00,2019,Q2,5,5月,週五,平日,2019W20,非參考日,201905
2019-05-18 12:00:00,2019,Q2,5,5月,週六,週末,2019W20,週六,201905
2019-05-19 12:00:00,2019,Q2,5,5月,週日,週末,2019W20,週日,201905
2019-05-20 12:00:00,2019,Q2,5,5月,週一,平日,2019W21,非參考日,201905
2019-05-21 12:00:00,2019,Q2,5,5月,週二,平日,2019W21,週2-4,201905
2019-05-22 12:00:00,2019,Q2,5,5月,週三,平日,2019W21,週2-4,201905
2019-05-23 12:00:00,2019,Q2,5,5月,週四,平日,2019W21,週2-4,201905
2019-05-24 12:00:00,2019,Q2,5,5月,週五,平日,2019W21,非參考日,201905
2019-05-25 12:00:00,2019,Q2,5,5月,週六,週末,2019W21,週六,201905
2019-05-26 12:00:00,2019,Q2,5,5月,週日,週末,2019W21,週日,201905
2019-05-27 12:00:00,2019,Q2,5,5月,週一,平日,2019W22,非參考日,201905
2019-05-28 12:00:00,2019,Q2,5,5月,週二,平日,2019W22,週2-4,201905
2019-05-29 12:00:00,2019,Q2,5,5月,週三,平日,2019W22,週2-4,201905
2019-05-30 12:00:00,2019,Q2,5,5月,週四,平日,2019W22,週2-4,201905
2019-05-31 12:00:00,2019,Q2,5,5月,週五,平日,2019W22,非參考日,201905
2019-06-01 12:00:00,2019,Q2,6,6月,週六,週末,2019W22,週六,201906
2019-06-02 12:00:00,2019,Q2,6,6月,週日,週末,2019W22,週日,201906
2019-06-03 12:00:00,2019,Q2,6,6月,週一,平日,2019W23,非參考日,201906
2019-06-04 12:00:00,2019,Q2,6,6月,週二,平日,2019W23,週2-4,201906
2019-06-05 12:00:00,2019,Q2,6,6月,週三,平日,2019W23,週2-4,201906
2019-06-06 12:00:00,2019,Q2,6,6月,週四,平日,2019W23,週2-4,201906
2019-06-07 12:00:00,2019,Q2,6,6月,週五,平日,2019W23,非參考日,201906
2019-06-08 12:00:00,2019,Q2,6,6月,週六,週末,2019W23,週六,201906
2019-06-09 12:00:00,2019,Q2,6,6月,週日,週末,2019W23,週日,201906
2019-06-10 12:00:00,2019,Q2,6,6月,週一,平日,2019W24,非參考日,201906
2019-06-11 12:00:00,2019,Q2,6,6月,週二,平日,2019W24,週2-4,201906
2019-06-12 12:00:00,2019,Q2,6,6月,週三,平日,2019W24,週2-4,201906
2019-06-13 12:00:00,2019,Q2,6,6月,週四,平日,2019W24,週2-4,201906
2019-06-14 12:00:00,2019,Q2,6,6月,週五,平日,2019W24,非參考日,201906
2019-06-15 12:00:00,2019,Q2,6,6月,週六,週末,2019W24,週六,201906
2019-06-16 12:00:00,2019,Q2,6,6月,週日,週末,2019W24,週日,201906
2019-06-17 12:00:00,2019,Q2,6,6月,週一,平日,2019W25,非參考日,201906
2019-06-18 12:00:00,2019,Q2,6,6月,週二,平日,2019W25,週2-4,201906
2019-06-19 12:00:00,2019,Q2,6,6月,週三,平日,2019W25,週2-4,201906
2019-06-20 12:00:00,2019,Q2,6,6月,週四,平日,2019W25,週2-4,201906
2019-06-21 12:00:00,2019,Q2,6,6月,週五,平日,2019W25,非參考日,201906
2019-06-22 12:00:00,2019,Q2,6,6月,週六,週末,2019W25,週六,201906
2019-06-23 12:00:00,2019,Q2,6,6月,週日,週末,2019W25,週日,201906
2019-06-24 12:00:00,2019,Q2,6,6月,週一,平日,2019W26,非參考日,201906
2019-06-25 12:00:00,2019,Q2,6,6月,週二,平日,2019W26,週2-4,201906
2019-06-26 12:00:00,2019,Q2,6,6月,週三,平日,2019W26,週2-4,201906
2019-06-27 12:00:00,2019,Q2,6,6月,週四,平日,2019W26,週2-4,201906
2019-06-28 12:00:00,2019,Q2,6,6月,週五,平日,2019W26,非參考日,201906
2019-06-29 12:00:00,2019,Q2,6,6月,週六,週末,2019W26,週六,201906
2019-06-30 12:00:00,2019,Q2,6,6月,週日,週末,2019W26,週日,201906
2019-07-01 12:00:00,2019,Q3,7,7月,週一,平日,2019W27,非參考日,201907
2019-07-02 12:00:00,2019,Q3,7,7月,週二,平日,2019W27,週2-4,201907
2019-07-03 12:00:00,2019,Q3,7,7月,週三,平日,2019W27,週2-4,201907
2019-07-04 12:00:00,2019,Q3,7,7月,週四,平日,2019W27,週2-4,201907
2019-07-05 12:00:00,2019,Q3,7,7月,週五,平日,2019W27,非參考日,201907
2019-07-06 12:00:00,2019,Q3,7,7月,週六,週末,2019W27,週六,201907
2019-07-07 12:00:00,2019,Q3,7,7月,週日,週末,2019W27,週日,201907
2019-07-08 12:00:00,2019,Q3,7,7月,週一,平日,2019W28,非參考日,201907
2019-07-09 12:00:00,2019,Q3,7,7月,週二,平日,2019W28,週2-4,201907
2019-07-10 12:00:00,2019,Q3,7,7月,週三,平日,2019W28,週2-4,201907
2019-07-11 12:00:00,2019,Q3,7,7月,週四,平日,2019W28,週2-4,201907
2019-07-12 12:00:00,2019,Q3,7,7月,週五,平日,2019W28,非參考日,201907
2019-07-13 12:00:00,2019,Q3,7,7月,週六,週末,2019W28,週六,201907
2019-07-14 12:00:00,2019,Q3,7,7月,週日,週末,2019W28,週日,201907
2019-07-15 12:00:00,2019,Q3,7,7月,週一,平日,2019W29,非參考日,201907
2019-07-16 12:00:00,2019,Q3,7,7月,週二,平日,2019W29,週2-4,201907
2019-07-17 12:00:00,2019,Q3,7,7月,週三,平日,2019W29,週2-4,201907
2019-07-18 12:00:00,2019,Q3,7,7月,週四,平日,2019W29,週2-4,201907
2019-07-19 12:00:00,2019,Q3,7,7月,週五,平日,2019W29,非參考日,201907
2019-07-20 12:00:00,2019,Q3,7,7月,週六,週末,2019W29,週六,201907
2019-07-21 12:00:00,2019,Q3,7,7月,週日,週末,2019W29,週日,201907
2019-07-22 12:00:00,2019,Q3,7,7月,週一,平日,2019W30,非參考日,201907
2019-07-23 12:00:00,2019,Q3,7,7月,週二,平日,2019W30,週2-4,201907
2019-07-24 12:00:00,2019,Q3,7,7月,週三,平日,2019W30,週2-4,201907
2019-07-25 12:00:00,2019,Q3,7,7月,週四,平日,2019W30,週2-4,201907
2019-07-26 12:00:00,2019,Q3,7,7月,週五,平日,2019W30,非參考日,201907
2019-07-27 12:00:00,2019,Q3,7,7月,週六,週末,2019W30,週六,201907
2019-07-28 12:00:00,2019,Q3,7,7月,週日,週末,2019W30,週日,201907
2019-07-29 12:00:00,2019,Q3,7,7月,週一,平日,2019W31,非參考日,201907
2019-07-30 12:00:00,2019,Q3,7,7月,週二,平日,2019W31,週2-4,201907
2019-07-31 12:00:00,2019,Q3,7,7月,週三,平日,2019W31,週2-4,201907
2019-08-01 12:00:00,2019,Q3,8,8月,週四,平日,2019W31,週2-4,201908
2019-08-02 12:00:00,2019,Q3,8,8月,週五,平日,2019W31,非參考日,201908
2019-08-03 12:00:00,2019,Q3,8,8月,週六,週末,2019W31,週六,201908
2019-08-04 12:00:00,2019,Q3,8,8月,週日,週末,2019W31,週日,201908
2019-08-05 12:00:00,2019,Q3,8,8月,週一,平日,2019W32,非參考日,201908
2019-08-06 12:00:00,2019,Q3,8,8月,週二,平日,2019W32,週2-4,201908
2019-08-07 12:00:00,2019,Q3,8,8月,週三,平日,2019W32,週2-4,201908
2019-08-08 12:00:00,2019,Q3,8,8月,週四,平日,2019W32,週2-4,201908
2019-08-09 12:00:00,2019,Q3,8,8月,週五,平日,2019W32,非參考日,201908
2019-08-10 12:00:00,2019,Q3,8,8月,週六,週末,2019W32,週六,201908
2019-08-11 12:00:00,2019,Q3,8,8月,週日,週末,2019W32,週日,201908
2019-08-12 12:00:00,2019,Q3,8,8月,週一,平日,2019W33,非參考日,201908
2019-08-13 12:00:00,2019,Q3,8,8月,週二,平日,2019W33,週2-4,201908
2019-08-14 12:00:00,2019,Q3,8,8月,週三,平日,2019W33,週2-4,201908
2019-08-15 12:00:00,2019,Q3,8,8月,週四,平日,2019W33,週2-4,201908
2019-08-16 12:00:00,2019,Q3,8,8月,週五,平日,2019W33,非參考日,201908
2019-08-17 12:00:00,2019,Q3,8,8月,週六,週末,2019W33,週六,201908
2019-08-18 12:00:00,2019,Q3,8,8月,週日,週末,2019W33,週日,201908
2019-08-19 12:00:00,2019,Q3,8,8月,週一,平日,2019W34,非參考日,201908
2019-08-20 12:00:00,2019,Q3,8,8月,週二,平日,2019W34,週2-4,201908
2019-08-21 12:00:00,2019,Q3,8,8月,週三,平日,2019W34,週2-4,201908
2019-08-22 12:00:00,2019,Q3,8,8月,週四,平日,2019W34,週2-4,201908
2019-08-23 12:00:00,2019,Q3,8,8月,週五,平日,2019W34,非參考日,201908
2019-08-24 12:00:00,2019,Q3,8,8月,週六,週末,2019W34,週六,201908
2019-08-25 12:00:00,2019,Q3,8,8月,週日,週末,2019W34,週日,201908
2019-08-26 12:00:00,2019,Q3,8,8月,週一,平日,2019W35,非參考日,201908
2019-08-27 12:00:00,2019,Q3,8,8月,週二,平日,2019W35,週2-4,201908
2019-08-28 12:00:00,2019,Q3,8,8月,週三,平日,2019W35,週2-4,201908
2019-08-29 12:00:00,2019,Q3,8,8月,週四,平日,2019W35,週2-4,201908
2019-08-30 12:00:00,2019,Q3,8,8月,週五,平日,2019W35,非參考日,201908
2019-08-31 12:00:00,2019,Q3,8,8月,週六,週末,2019W35,週六,201908
2019-09-01 12:00:00,2019,Q3,9,9月,週日,週末,2019W35,週日,201909
2019-09-02 12:00:00,2019,Q3,9,9月,週一,平日,2019W36,非參考日,201909
2019-09-03 12:00:00,2019,Q3,9,9月,週二,平日,2019W36,週2-4,201909
2019-09-04 12:00:00,2019,Q3,9,9月,週三,平日,2019W36,週2-4,201909
2019-09-05 12:00:00,2019,Q3,9,9月,週四,平日,2019W36,週2-4,201909
2019-09-06 12:00:00,2019,Q3,9,9月,週五,平日,2019W36,非參考日,201909
2019-09-07 12:00:00,2019,Q3,9,9月,週六,週末,2019W36,週六,201909
2019-09-08 12:00:00,2019,Q3,9,9月,週日,週末,2019W36,週日,201909
2019-09-09 12:00:00,2019,Q3,9,9月,週一,平日,2019W37,非參考日,201909
