"資料期別","縣市","鄉鎮市區","住宅買賣移轉筆數"
"098Q2","嘉義市","嘉義市",635
"098Q2","金門縣","",28
"098Q2","金門縣","金城鎮",8
"098Q2","金門縣","金湖鎮",7
"098Q2","金門縣","金沙鎮",9
"098Q2","金門縣","金寧鄉",4
"098Q2","金門縣","烈嶼鄉",0
"098Q2","金門縣","烏坵鄉",0
"098Q2","連江縣","",0
"098Q2","連江縣","南竿鄉",0
"098Q2","連江縣","北竿鄉",0
"098Q2","連江縣","莒光鄉",0
"098Q2","連江縣","東引鄉",0
"098Q2","台中縣(99年以前)","",1500
"098Q2","台中縣(99年以前)","豐原市",250
"098Q2","台中縣(99年以前)","東勢鎮",22
"098Q2","台中縣(99年以前)","大甲鎮",55
"098Q2","台中縣(99年以前)","清水鎮",73
"098Q2","台中縣(99年以前)","沙鹿鎮",128
"098Q2","台中縣(99年以前)","梧棲鎮",66
"098Q2","台中縣(99年以前)","神岡鄉",39
"098Q2","台中縣(99年以前)","后里鄉",33
"098Q2","台中縣(99年以前)","大雅鄉",97
"098Q2","台中縣(99年以前)","潭子鄉",136
"098Q2","台中縣(99年以前)","新社鄉",6
"098Q2","台中縣(99年以前)","石岡鄉",9
"098Q2","台中縣(99年以前)","外埔鄉",24
"098Q2","台中縣(99年以前)","大安鄉",3
"098Q2","台中縣(99年以前)","烏日鄉",50
"098Q2","台中縣(99年以前)","大肚鄉",53
"098Q2","台中縣(99年以前)","龍井鄉",139
"098Q2","台中縣(99年以前)","霧峰鄉",44
"098Q2","台中縣(99年以前)","太平市",129
"098Q2","台中縣(99年以前)","大里市",144
"098Q2","台中縣(99年以前)","和平鄉",0
"098Q2","台南縣(99年以前)","",1999
"098Q2","台南縣(99年以前)","新營市",146
"098Q2","台南縣(99年以前)","鹽水鎮",29
"098Q2","台南縣(99年以前)","白河鎮",12
"098Q2","台南縣(99年以前)","柳營鄉",7
"098Q2","台南縣(99年以前)","後壁鄉",15
"098Q2","台南縣(99年以前)","東山鄉",5
"098Q2","台南縣(99年以前)","麻豆鎮",51
"098Q2","台南縣(99年以前)","下營鄉",8
"098Q2","台南縣(99年以前)","六甲鄉",21
"098Q2","台南縣(99年以前)","官田鄉",13
"098Q2","台南縣(99年以前)","大內鄉",2
"098Q2","台南縣(99年以前)","佳里鎮",48
"098Q2","台南縣(99年以前)","西港鄉",22
"098Q2","台南縣(99年以前)","七股鄉",15
"098Q2","台南縣(99年以前)","將軍鄉",3
"098Q2","台南縣(99年以前)","北門鄉",0
"098Q2","台南縣(99年以前)","學甲鎮",58
"098Q2","台南縣(99年以前)","新化鎮",40
"098Q2","台南縣(99年以前)","善化鎮",161
"098Q2","台南縣(99年以前)","新市鄉",26
"098Q2","台南縣(99年以前)","安定鄉",20
"098Q2","台南縣(99年以前)","山上鄉",3
"098Q2","台南縣(99年以前)","玉井鄉",7
"098Q2","台南縣(99年以前)","楠西鄉",7
"098Q2","台南縣(99年以前)","南化鄉",2
"098Q2","台南縣(99年以前)","左鎮鄉",1
"098Q2","台南縣(99年以前)","仁德鄉",168
"098Q2","台南縣(99年以前)","歸仁鄉",131
"098Q2","台南縣(99年以前)","關廟鄉",16
"098Q2","台南縣(99年以前)","龍崎鄉",0
"098Q2","台南縣(99年以前)","永康市",962
"098Q2","高雄縣(99年以前)","",1730
"098Q2","高雄縣(99年以前)","鳳山市",622
"098Q2","高雄縣(99年以前)","鳥松鄉",115
"098Q2","高雄縣(99年以前)","仁武鄉",120
"098Q2","高雄縣(99年以前)","大社鄉",97
"098Q2","高雄縣(99年以前)","大樹鄉",26
"098Q2","高雄縣(99年以前)","大寮鄉",140
"098Q2","高雄縣(99年以前)","林園鄉",78
"098Q2","高雄縣(99年以前)","岡山鎮",167
"098Q2","高雄縣(99年以前)","茄萣鄉",31
"098Q2","高雄縣(99年以前)","永安鄉",9
"098Q2","高雄縣(99年以前)","橋頭鄉",22
"098Q2","高雄縣(99年以前)","梓官鄉",42
"098Q2","高雄縣(99年以前)","田寮鄉",0
"098Q2","高雄縣(99年以前)","阿蓮鄉",18
"098Q2","高雄縣(99年以前)","路竹鄉",41
"098Q2","高雄縣(99年以前)","燕巢鄉",46
"098Q2","高雄縣(99年以前)","彌陀鄉",4
"098Q2","高雄縣(99年以前)","湖內鄉",57
"098Q2","高雄縣(99年以前)","旗山鎮",44
"098Q2","高雄縣(99年以前)","六龜鄉",8
"098Q2","高雄縣(99年以前)","內門鄉",4
"098Q2","高雄縣(99年以前)","美濃鎮",26
"098Q2","高雄縣(99年以前)","杉林鄉",5
"098Q2","高雄縣(99年以前)","甲仙鄉",6
"098Q2","高雄縣(99年以前)","茂林鄉",1
"098Q2","高雄縣(99年以前)","桃源鄉",0
"098Q2","高雄縣(99年以前)","那瑪夏鄉",1
"098Q3","全國","",74054
"098Q3","新北市","",24069
"098Q3","新北市","板橋區",3004
"098Q3","新北市","三重區",2511
"098Q3","新北市","中和區",1865
"098Q3","新北市","永和區",1087
"098Q3","新北市","新莊區",1876
"098Q3","新北市","新店區",2448
"098Q3","新北市","樹林區",882
"098Q3","新北市","鶯歌區",287
"098Q3","新北市","三峽區",673
"098Q3","新北市","淡水區",2081
"098Q3","新北市","汐止區",2054
"098Q3","新北市","瑞芳區",42
"098Q3","新北市","土城區",1196
"098Q3","新北市","蘆洲區",1001
"098Q3","新北市","五股區",660
"098Q3","新北市","泰山區",468
"098Q3","新北市","林口區",1360
"098Q3","新北市","深坑區",127
"098Q3","新北市","石碇區",2
"098Q3","新北市","坪林區",1
"098Q3","新北市","三芝區",137
"098Q3","新北市","石門區",4
"098Q3","新北市","八里區",209
"098Q3","新北市","平溪區",0
"098Q3","新北市","雙溪區",5
"098Q3","新北市","貢寮區",5
"098Q3","新北市","金山區",30
"098Q3","新北市","萬里區",54
"098Q3","新北市","烏來區",0
"098Q3","台北市","",11338
"098Q3","台北市","松山區",924
"098Q3","台北市","信義區",1081
"098Q3","台北市","大安區",1355
"098Q3","台北市","中山區",1443
"098Q3","台北市","中正區",567
"098Q3","台北市","大同區",241
"098Q3","台北市","萬華區",562
"098Q3","台北市","文山區",1164
"098Q3","台北市","南港區",562
"098Q3","台北市","內湖區",1386
"098Q3","台北市","士林區",1135
"098Q3","台北市","北投區",918
"098Q3","桃園市","",8223
"098Q3","桃園市","桃園區",2384
"098Q3","桃園市","中壢區",1661
"098Q3","桃園市","平鎮區",615
"098Q3","桃園市","八德區",951
"098Q3","桃園市","楊梅區",450
"098Q3","桃園市","大溪區",121
"098Q3","桃園市","蘆竹區",948
"098Q3","桃園市","大園區",156
"098Q3","桃園市","龜山區",559
"098Q3","桃園市","龍潭區",220
"098Q3","桃園市","新屋區",37
"098Q3","桃園市","觀音區",119
"098Q3","桃園市","復興區",2
"098Q3","台中市","",5999
"098Q3","台中市","中區",58
"098Q3","台中市","東區",109
"098Q3","台中市","南區",347
"098Q3","台中市","西區",369
"098Q3","台中市","北區",1013
"098Q3","台中市","西屯區",2052
"098Q3","台中市","南屯區",873
"098Q3","台中市","北屯區",1178
"098Q3","台南市","",1768
"098Q3","台南市","東區",568
"098Q3","台南市","南區",260
"098Q3","台南市","北區",226
"098Q3","台南市","安南區",309
"098Q3","台南市","安平區",219
"098Q3","台南市","中西區",186
"098Q3","高雄市","",5185
"098Q3","高雄市","鹽埕區",60
"098Q3","高雄市","鼓山區",1161
"098Q3","高雄市","左營區",1080
"098Q3","高雄市","楠梓區",460
"098Q3","高雄市","三民區",836
"098Q3","高雄市","新興區",70
"098Q3","高雄市","前金區",159
"098Q3","高雄市","苓雅區",365
"098Q3","高雄市","前鎮區",554
"098Q3","高雄市","旗津區",5
"098Q3","高雄市","小港區",435
"098Q3","宜蘭縣","",1105
"098Q3","宜蘭縣","宜蘭市",306
"098Q3","宜蘭縣","羅東鎮",248
"098Q3","宜蘭縣","蘇澳鎮",39
"098Q3","宜蘭縣","頭城鎮",47
"098Q3","宜蘭縣","礁溪鄉",125
"098Q3","宜蘭縣","壯圍鄉",41
"098Q3","宜蘭縣","員山鄉",66
"098Q3","宜蘭縣","冬山鄉",123
"098Q3","宜蘭縣","五結鄉",83
"098Q3","宜蘭縣","三星鄉",26
"098Q3","宜蘭縣","大同鄉",1
"098Q3","宜蘭縣","南澳鄉",0
"098Q3","新竹縣","",1820
"098Q3","新竹縣","竹北市",1050
"098Q3","新竹縣","關西鎮",35
"098Q3","新竹縣","新埔鎮",34
"098Q3","新竹縣","竹東鎮",371
"098Q3","新竹縣","湖口鄉",168
"098Q3","新竹縣","橫山鄉",4
"098Q3","新竹縣","新豐鄉",92
"098Q3","新竹縣","芎林鄉",31
"098Q3","新竹縣","寶山鄉",30
"098Q3","新竹縣","北埔鄉",3
"098Q3","新竹縣","峨眉鄉",2
"098Q3","新竹縣","尖石鄉",0
"098Q3","新竹縣","五峰鄉",0
"098Q3","苗栗縣","",800
"098Q3","苗栗縣","苗栗市",207
"098Q3","苗栗縣","苑裡鎮",28
"098Q3","苗栗縣","通霄鎮",19
"098Q3","苗栗縣","竹南鎮",194
"098Q3","苗栗縣","頭份鎮",219
"098Q3","苗栗縣","後龍鎮",20
"098Q3","苗栗縣","卓蘭鎮",4
"098Q3","苗栗縣","大湖鄉",13
"098Q3","苗栗縣","公館鄉",33
"098Q3","苗栗縣","銅鑼鄉",14
"098Q3","苗栗縣","南庄鄉",4
"098Q3","苗栗縣","頭屋鄉",9
"098Q3","苗栗縣","三義鄉",25
"098Q3","苗栗縣","西湖鄉",0
"098Q3","苗栗縣","造橋鄉",7
"098Q3","苗栗縣","三灣鄉",3
"098Q3","苗栗縣","獅潭鄉",0
"098Q3","苗栗縣","泰安鄉",1
"098Q3","彰化縣","",1214
"098Q3","彰化縣","彰化市",368
"098Q3","彰化縣","鹿港鎮",88
"098Q3","彰化縣","和美鎮",94
"098Q3","彰化縣","北斗鎮",34
"098Q3","彰化縣","員林鎮",179
"098Q3","彰化縣","溪湖鎮",77
"098Q3","彰化縣","田中鎮",37
"098Q3","彰化縣","二林鎮",28
"098Q3","彰化縣","線西鄉",9
"098Q3","彰化縣","伸港鄉",22
"098Q3","彰化縣","福興鄉",28
"098Q3","彰化縣","秀水鄉",22
"098Q3","彰化縣","花壇鄉",27
"098Q3","彰化縣","芬園鄉",5
"098Q3","彰化縣","大村鄉",32
"098Q3","彰化縣","埔鹽鄉",23
"098Q3","彰化縣","埔心鄉",27
"098Q3","彰化縣","永靖鄉",9
"098Q3","彰化縣","社頭鄉",27
"098Q3","彰化縣","二水鄉",6
"098Q3","彰化縣","田尾鄉",15
"098Q3","彰化縣","埤頭鄉",22
"098Q3","彰化縣","芳苑鄉",16
"098Q3","彰化縣","大城鄉",3
"098Q3","彰化縣","竹塘鄉",7
"098Q3","彰化縣","溪州鄉",9
"098Q3","南投縣","",607
"098Q3","南投縣","南投市",161
"098Q3","南投縣","埔里鎮",145
"098Q3","南投縣","草屯鎮",136
"098Q3","南投縣","竹山鎮",53
"098Q3","南投縣","集集鎮",5
"098Q3","南投縣","名間鄉",56
"098Q3","南投縣","鹿谷鄉",6
"098Q3","南投縣","中寮鄉",10
"098Q3","南投縣","魚池鄉",13
"098Q3","南投縣","國姓鄉",7
"098Q3","南投縣","水里鄉",11
"098Q3","南投縣","信義鄉",0
"098Q3","南投縣","仁愛鄉",4
"098Q3","雲林縣","",672
"098Q3","雲林縣","斗六市",242
"098Q3","雲林縣","斗南鎮",58
"098Q3","雲林縣","虎尾鎮",146
"098Q3","雲林縣","西螺鎮",41
"098Q3","雲林縣","土庫鎮",14
"098Q3","雲林縣","北港鎮",48
"098Q3","雲林縣","古坑鄉",17
"098Q3","雲林縣","大埤鄉",8
"098Q3","雲林縣","莿桐鄉",23
"098Q3","雲林縣","林內鄉",7
"098Q3","雲林縣","二崙鄉",5
"098Q3","雲林縣","崙背鄉",10
"098Q3","雲林縣","麥寮鄉",15
"098Q3","雲林縣","東勢鄉",4
"098Q3","雲林縣","褒忠鄉",3
"098Q3","雲林縣","台西鄉",4
"098Q3","雲林縣","元長鄉",10
"098Q3","雲林縣","四湖鄉",8
"098Q3","雲林縣","口湖鄉",6
"098Q3","雲林縣","水林鄉",3
"098Q3","嘉義縣","",407
"098Q3","嘉義縣","太保市",37
"098Q3","嘉義縣","朴子市",78
"098Q3","嘉義縣","布袋鎮",6
"098Q3","嘉義縣","大林鎮",35
"098Q3","嘉義縣","民雄鄉",81
"098Q3","嘉義縣","溪口鄉",4
"098Q3","嘉義縣","新港鄉",12
"098Q3","嘉義縣","六腳鄉",1
"098Q3","嘉義縣","東石鄉",4
"098Q3","嘉義縣","義竹鄉",5
"098Q3","嘉義縣","鹿草鄉",1
"098Q3","嘉義縣","水上鄉",67
"098Q3","嘉義縣","中埔鄉",48
"098Q3","嘉義縣","竹崎鄉",15
"098Q3","嘉義縣","梅山鄉",4
"098Q3","嘉義縣","番路鄉",9
"098Q3","嘉義縣","大埔鄉",0
"098Q3","嘉義縣","阿里山鄉",0
"098Q3","屏東縣","",883
"098Q3","屏東縣","屏東市",391
"098Q3","屏東縣","潮州鎮",82
"098Q3","屏東縣","東港鎮",44
"098Q3","屏東縣","恆春鎮",57
"098Q3","屏東縣","萬丹鄉",51
"098Q3","屏東縣","長治鄉",38
"098Q3","屏東縣","麟洛鄉",8
"098Q3","屏東縣","九如鄉",8
"098Q3","屏東縣","里港鄉",15
"098Q3","屏東縣","鹽埔鄉",12
"098Q3","屏東縣","高樹鄉",7
"098Q3","屏東縣","萬巒鄉",14
"098Q3","屏東縣","內埔鄉",59
"098Q3","屏東縣","竹田鄉",13
"098Q3","屏東縣","新埤鄉",7
"098Q3","屏東縣","枋寮鄉",20
"098Q3","屏東縣","新園鄉",16
"098Q3","屏東縣","崁頂鄉",6
"098Q3","屏東縣","林邊鄉",4
"098Q3","屏東縣","南州鄉",3
"098Q3","屏東縣","佳冬鄉",12
"098Q3","屏東縣","琉球鄉",0
"098Q3","屏東縣","車城鄉",12
"098Q3","屏東縣","滿州鄉",0
"098Q3","屏東縣","枋山鄉",1
"098Q3","屏東縣","三地門鄉",0
"098Q3","屏東縣","霧台鄉",0
"098Q3","屏東縣","瑪家鄉",0
"098Q3","屏東縣","泰武鄉",2
"098Q3","屏東縣","來義鄉",0
"098Q3","屏東縣","春日鄉",1
"098Q3","屏東縣","獅子鄉",0
"098Q3","屏東縣","牡丹鄉",0
"098Q3","台東縣","",215
"098Q3","台東縣","台東市",167
"098Q3","台東縣","成功鎮",6
"098Q3","台東縣","關山鎮",6
"098Q3","台東縣","卑南鄉",9
"098Q3","台東縣","大武鄉",2
"098Q3","台東縣","太麻里鄉",2
"098Q3","台東縣","東河鄉",5
"098Q3","台東縣","長濱鄉",7
"098Q3","台東縣","鹿野鄉",4
"098Q3","台東縣","池上鄉",6
"098Q3","台東縣","綠島鄉",1
"098Q3","台東縣","延平鄉",0
"098Q3","台東縣","海端鄉",0
"098Q3","台東縣","達仁鄉",0
"098Q3","台東縣","金峰鄉",0
"098Q3","台東縣","蘭嶼鄉",0
"098Q3","花蓮縣","",990
"098Q3","花蓮縣","花蓮市",558
"098Q3","花蓮縣","鳳林鎮",8
"098Q3","花蓮縣","玉里鎮",29
"098Q3","花蓮縣","新城鄉",41
"098Q3","花蓮縣","吉安鄉",284
"098Q3","花蓮縣","壽豐鄉",38
"098Q3","花蓮縣","光復鄉",13
"098Q3","花蓮縣","豐濱鄉",1
"098Q3","花蓮縣","瑞穗鄉",7
"098Q3","花蓮縣","富里鄉",6
"098Q3","花蓮縣","秀林鄉",4
"098Q3","花蓮縣","萬榮鄉",1
"098Q3","花蓮縣","卓溪鄉",0
"098Q3","澎湖縣","",79
"098Q3","澎湖縣","馬公市",68
"098Q3","澎湖縣","湖西鄉",3
"098Q3","澎湖縣","白沙鄉",4
"098Q3","澎湖縣","西嶼鄉",4
"098Q3","澎湖縣","望安鄉",0
"098Q3","澎湖縣","七美鄉",0
"098Q3","基隆市","",1604
"098Q3","基隆市","中正區",388
"098Q3","基隆市","七堵區",173
"098Q3","基隆市","暖暖區",127
"098Q3","基隆市","仁愛區",224
"098Q3","基隆市","中山區",99
"098Q3","基隆市","安樂區",404
"098Q3","基隆市","信義區",189
"098Q3","新竹市","",1093
"098Q3","新竹市","新竹市",1093
"098Q3","嘉義市","",647
"098Q3","嘉義市","嘉義市",647
"098Q3","金門縣","",18
"098Q3","金門縣","金城鎮",5
"098Q3","金門縣","金湖鎮",5
"098Q3","金門縣","金沙鎮",5
"098Q3","金門縣","金寧鄉",2
"098Q3","金門縣","烈嶼鄉",1
"098Q3","金門縣","烏坵鄉",0
"098Q3","連江縣","",0
"098Q3","連江縣","南竿鄉",0
"098Q3","連江縣","北竿鄉",0
"098Q3","連江縣","莒光鄉",0
"098Q3","連江縣","東引鄉",0
"098Q3","台中縣(99年以前)","",1644
"098Q3","台中縣(99年以前)","豐原市",264
"098Q3","台中縣(99年以前)","東勢鎮",15
"098Q3","台中縣(99年以前)","大甲鎮",63
"098Q3","台中縣(99年以前)","清水鎮",71
"098Q3","台中縣(99年以前)","沙鹿鎮",161
"098Q3","台中縣(99年以前)","梧棲鎮",51
"098Q3","台中縣(99年以前)","神岡鄉",41
"098Q3","台中縣(99年以前)","后里鄉",31
"098Q3","台中縣(99年以前)","大雅鄉",136
"098Q3","台中縣(99年以前)","潭子鄉",156
"098Q3","台中縣(99年以前)","新社鄉",6
"098Q3","台中縣(99年以前)","石岡鄉",6
"098Q3","台中縣(99年以前)","外埔鄉",16
"098Q3","台中縣(99年以前)","大安鄉",6
"098Q3","台中縣(99年以前)","烏日鄉",81
"098Q3","台中縣(99年以前)","大肚鄉",58
"098Q3","台中縣(99年以前)","龍井鄉",165
"098Q3","台中縣(99年以前)","霧峰鄉",38
"098Q3","台中縣(99年以前)","太平市",126
"098Q3","台中縣(99年以前)","大里市",153
"098Q3","台中縣(99年以前)","和平鄉",0
"098Q3","台南縣(99年以前)","",2002
"098Q3","台南縣(99年以前)","新營市",143
"098Q3","台南縣(99年以前)","鹽水鎮",31
"098Q3","台南縣(99年以前)","白河鎮",13
"098Q3","台南縣(99年以前)","柳營鄉",3
"098Q3","台南縣(99年以前)","後壁鄉",10
"098Q3","台南縣(99年以前)","東山鄉",9
"098Q3","台南縣(99年以前)","麻豆鎮",64
"098Q3","台南縣(99年以前)","下營鄉",13
"098Q3","台南縣(99年以前)","六甲鄉",16
"098Q3","台南縣(99年以前)","官田鄉",12
"098Q3","台南縣(99年以前)","大內鄉",2
"098Q3","台南縣(99年以前)","佳里鎮",65
"098Q3","台南縣(99年以前)","西港鄉",30
"098Q3","台南縣(99年以前)","七股鄉",11
"098Q3","台南縣(99年以前)","將軍鄉",9
"098Q3","台南縣(99年以前)","北門鄉",3
"098Q3","台南縣(99年以前)","學甲鎮",99
"098Q3","台南縣(99年以前)","新化鎮",55
"098Q3","台南縣(99年以前)","善化鎮",61
"098Q3","台南縣(99年以前)","新市鄉",31
"098Q3","台南縣(99年以前)","安定鄉",41
"098Q3","台南縣(99年以前)","山上鄉",1
"098Q3","台南縣(99年以前)","玉井鄉",13
"098Q3","台南縣(99年以前)","楠西鄉",4
"098Q3","台南縣(99年以前)","南化鄉",1
"098Q3","台南縣(99年以前)","左鎮鄉",0
"098Q3","台南縣(99年以前)","仁德鄉",143
"098Q3","台南縣(99年以前)","歸仁鄉",96
"098Q3","台南縣(99年以前)","關廟鄉",22
"098Q3","台南縣(99年以前)","龍崎鄉",0
"098Q3","台南縣(99年以前)","永康市",1001
"098Q3","高雄縣(99年以前)","",1672
"098Q3","高雄縣(99年以前)","鳳山市",638
"098Q3","高雄縣(99年以前)","鳥松鄉",78
"098Q3","高雄縣(99年以前)","仁武鄉",123
"098Q3","高雄縣(99年以前)","大社鄉",67
"098Q3","高雄縣(99年以前)","大樹鄉",30
"098Q3","高雄縣(99年以前)","大寮鄉",154
"098Q3","高雄縣(99年以前)","林園鄉",70
"098Q3","高雄縣(99年以前)","岡山鎮",180
"098Q3","高雄縣(99年以前)","茄萣鄉",20
"098Q3","高雄縣(99年以前)","永安鄉",11
"098Q3","高雄縣(99年以前)","橋頭鄉",42
"098Q3","高雄縣(99年以前)","梓官鄉",37
"098Q3","高雄縣(99年以前)","田寮鄉",0
"098Q3","高雄縣(99年以前)","阿蓮鄉",20
"098Q3","高雄縣(99年以前)","路竹鄉",34
"098Q3","高雄縣(99年以前)","燕巢鄉",43
"098Q3","高雄縣(99年以前)","彌陀鄉",5
"098Q3","高雄縣(99年以前)","湖內鄉",47
"098Q3","高雄縣(99年以前)","旗山鎮",39
"098Q3","高雄縣(99年以前)","六龜鄉",6
"098Q3","高雄縣(99年以前)","內門鄉",3
"098Q3","高雄縣(99年以前)","美濃鎮",22
"098Q3","高雄縣(99年以前)","杉林鄉",0
"098Q3","高雄縣(99年以前)","甲仙鄉",2
"098Q3","高雄縣(99年以前)","茂林鄉",0
"098Q3","高雄縣(99年以前)","桃源鄉",0
"098Q3","高雄縣(99年以前)","那瑪夏鄉",1
"098Q4","全國","",71101
"098Q4","新北市","",20619
"098Q4","新北市","板橋區",2570
"098Q4","新北市","三重區",1969
"098Q4","新北市","中和區",1745
"098Q4","新北市","永和區",880
"098Q4","新北市","新莊區",1727
"098Q4","新北市","新店區",2427
"098Q4","新北市","樹林區",739
"098Q4","新北市","鶯歌區",270
"098Q4","新北市","三峽區",589
"098Q4","新北市","淡水區",1738
"098Q4","新北市","汐止區",1430
"098Q4","新北市","瑞芳區",37
"098Q4","新北市","土城區",1132
"098Q4","新北市","蘆洲區",1022
"098Q4","新北市","五股區",399
"098Q4","新北市","泰山區",303
"098Q4","新北市","林口區",1047
"098Q4","新北市","深坑區",116
"098Q4","新北市","石碇區",1
"098Q4","新北市","坪林區",1
"098Q4","新北市","三芝區",93
"098Q4","新北市","石門區",6
"098Q4","新北市","八里區",282
"098Q4","新北市","平溪區",2
"098Q4","新北市","雙溪區",2
"098Q4","新北市","貢寮區",1
"098Q4","新北市","金山區",34
"098Q4","新北市","萬里區",56
"098Q4","新北市","烏來區",1
"098Q4","台北市","",10864
"098Q4","台北市","松山區",756
"098Q4","台北市","信義區",961
"098Q4","台北市","大安區",1196
"098Q4","台北市","中山區",1351
"098Q4","台北市","中正區",565
"098Q4","台北市","大同區",438
"098Q4","台北市","萬華區",466
